title,pubDate,guid,link,description,category,sentiment_label,sentiment_score
Israel steps up Gaza attacks amid renewed ceasefire push,11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/israel-steps-up-attacks-on-civilians-in-gaza-amid-ceasefire-push,https://www.aljazeera.com/news/2025/1/11/israel-steps-up-attacks-on-civilians-in-gaza-amid-ceasefire-push,"Netanyahu sends high-level delegation to Qatar to ‘advance’ ceasefire talks on same day military attacked school, homes.",news,neutral,0.9985265731811523
LA wildfires death toll rises to 16; new evacuation orders as fire spreads,11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/firefighters-race-to-contain-la-wildfires-as-winds-expected-to-pick-up,https://www.aljazeera.com/news/2025/1/11/firefighters-race-to-contain-la-wildfires-as-winds-expected-to-pick-up,"Evacuation orders throughout the Los Angeles area cover 153,000 residents, with 57,000 structures at risk.",news,neutral,0.9988962411880493
Sudan’s army retakes strategic city in a major blow to the RSF,11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/sudan-army-says-its-forces-enter-wad-madani-in-push-to-retake-city-from-rsf,https://www.aljazeera.com/news/2025/1/11/sudan-army-says-its-forces-enter-wad-madani-in-push-to-retake-city-from-rsf,The military says it is working to ‘clean up the remaining rebel pockets’ inside the capital of Gezira state.,news,neutral,0.9996715784072876
Thousands gather in Germany to protest far-right AfD congress,11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/german-protesters-attempt-to-block-far-right-afd-congress,https://www.aljazeera.com/news/2025/1/11/german-protesters-attempt-to-block-far-right-afd-congress,Thousands attempt to block delegates from attending meeting where Alice Weidel chosen as AfD’s candidate for chancellor.,news,neutral,0.9912158250808716
Real Madrid must not repeat El Clasico ‘mistakes’ in Supercopa final,11 Jan 2025,https://www.aljazeera.com/sports/2025/1/11/real-madrid-vs-barcelona-preview-supercopa-final-el-clasico-team-news,https://www.aljazeera.com/sports/2025/1/11/real-madrid-vs-barcelona-preview-supercopa-final-el-clasico-team-news,"Before the final, Real Madrid coach Carlo Ancelotti warns against mistakes from 4-0 El Clasico thrashing by Barca.",sports,negative,0.9533841609954834
Lebanon’s PM meets Syria’s de facto leader in Damascus,11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/lebanons-pm-meets-syrias-de-facto-leader-in-damascus,https://www.aljazeera.com/news/2025/1/11/lebanons-pm-meets-syrias-de-facto-leader-in-damascus,"Lebanon’s Mikati and Syria’s al-Sharaa discuss relations, including smuggling between countries and border challenges.",news,neutral,0.9998003840446472
Ukraine says it captured two North Korean soldiers in Russia’s Kursk,11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/ukraine-questions-two-north-korean-soldiers-captured-in-kursk,https://www.aljazeera.com/news/2025/1/11/ukraine-questions-two-north-korean-soldiers-captured-in-kursk,Wounded soldiers taken to Kyiv for questioning by Ukrainian investigators in cooperation with South Korean intelligence.,news,neutral,0.9997753500938416
Syrian intelligence says it thwarted ISIL attempt to blow up Shia shrine,11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/syrian-intelligence-says-it-thwarted-isil-attempt-to-blow-up-shia-shrine,https://www.aljazeera.com/news/2025/1/11/syrian-intelligence-says-it-thwarted-isil-attempt-to-blow-up-shia-shrine,The Sayyida Zeinab shrine in Damascus has previously been targeted by ISIL and other armed groups in Syria.,news,neutral,0.9994767308235168
Monfils becomes the oldest player to win an ATP Tour singles title,11 Jan 2025,https://www.aljazeera.com/sports/2025/1/11/monfils-becomes-the-oldest-player-to-win-an-atp-tour-singles-title,https://www.aljazeera.com/sports/2025/1/11/monfils-becomes-the-oldest-player-to-win-an-atp-tour-singles-title,"At 38, Gael Monfis becomes the oldest winner of an ATP title by beating Zizou Bergs in New Zealand.",sports,neutral,0.9997949004173279
Bandits in Nigeria ambush and kill 21 government-backed fighters,11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/bandits-in-nigeria-ambush-and-kill-21-government-backed-fighters,https://www.aljazeera.com/news/2025/1/11/bandits-in-nigeria-ambush-and-kill-21-government-backed-fighters,Convoy of pro-government fighters was returning from a funeral when they came under fire from bandits in Katsina State.,news,neutral,0.9988976716995239
Everton appoint Moyes as manager for second time in US owners’ first move,11 Jan 2025,https://www.aljazeera.com/sports/2025/1/11/premier-league-everton-appoint-moyes-as-manager-for-second-time-football,https://www.aljazeera.com/sports/2025/1/11/premier-league-everton-appoint-moyes-as-manager-for-second-time-football,Everton appoint David Moyes for the second time as US owners conduct two-day managerial overhaul of Premier League club.,sports,neutral,0.9998175501823425
Thousands protest in South Korea as Yoon resists second arrest attempt,11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/thousands-protest-in-south-korea-as-yoon-continues-to-resist-arrest,https://www.aljazeera.com/news/2025/1/11/thousands-protest-in-south-korea-as-yoon-continues-to-resist-arrest,"Police mobilise 1,000 officers ahead of a second attempt to arrest the suspended president over his martial law decree.",news,neutral,0.9997565150260925
Is climate change to blame for the California wildfires?,11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/is-climate-change-to-blame-for-the-california-wildfires,https://www.aljazeera.com/news/2025/1/11/is-climate-change-to-blame-for-the-california-wildfires,Climate scientist say warming temperatures and droughts are making wildfires more frequent and intense.,news,negative,0.9563488364219666
Will Iran build a nuclear bomb while Trump is in power in the US?,11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/will-iran-go-for-a-nuclear-bomb-while-trump-is-in-power-in-the-us,https://www.aljazeera.com/news/2025/1/11/will-iran-go-for-a-nuclear-bomb-while-trump-is-in-power-in-the-us,The West’s last chance to impose UN sanctions as part of the nuclear deal will run out of time by October.,news,neutral,0.9965422749519348
"Jeju Air black boxes ceased recording before plane crash, South Korea says",11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/jeju-air-black-boxes-ceased-recording-before-plane-crash-south-korea-says,https://www.aljazeera.com/news/2025/1/11/jeju-air-black-boxes-ceased-recording-before-plane-crash-south-korea-says,Transport ministry is investigating cause of the data loss following worst-ever aviation disaster in country’s history.,news,negative,0.8311272263526917
"At least 40 killed in Myanmar military air attack in Rakhine State, UN says",11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/dozens-killed-in-myanmar-military-air-attack-in-rakhine-state-un,https://www.aljazeera.com/news/2025/1/11/dozens-killed-in-myanmar-military-air-attack-in-rakhine-state-un,"Attack on village of Kyauk Ni Maw, in Ramree island township, kills more than 40 people and destroys about 500 homes.",news,neutral,0.863825798034668
"Second synagogue in Sydney, Australia defaced with anti-Semitic graffiti",11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/second-synagogue-in-sydney-austria-attacked-with-anti-semitic-graffiti,https://www.aljazeera.com/news/2025/1/11/second-synagogue-in-sydney-austria-attacked-with-anti-semitic-graffiti,"Australia has seen a series of anti-Semitic incidents in the last year, including graffiti on buildings and cars.",news,negative,0.9367429614067078
Why is India courting the Taliban now?,11 Jan 2025,https://www.aljazeera.com/features/2025/1/11/why-is-india-courting-the-taliban-now,https://www.aljazeera.com/features/2025/1/11/why-is-india-courting-the-taliban-now,Meeting between India’s foreign secretary and the Taliban this week has prompted speculation.,features,neutral,0.5684898495674133
"Russia-Ukraine war: List of key events, day 1,052",11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/russia-ukraine-war-list-of-key-events-day-1052,https://www.aljazeera.com/news/2025/1/11/russia-ukraine-war-list-of-key-events-day-1052,"Here are the key developments on the 1,052nd day of Russia’s full-scale invasion of Ukraine.",news,neutral,0.9998296499252319
Myanmar’s rebels liberate territory – administrating it is the next battle,11 Jan 2025,https://www.aljazeera.com/news/2025/1/11/myanmars-rebels-liberate-territory-administrating-it-is-the-next-battle,https://www.aljazeera.com/news/2025/1/11/myanmars-rebels-liberate-territory-administrating-it-is-the-next-battle,Al Jazeera visits liberated area in Karen State where establishing a civil administration is the next task for fighters.,news,neutral,0.9998652935028076
Guantanamo at 23: What’s next for the ‘lawless’ detention facility?,10 Jan 2025,https://www.aljazeera.com/news/2025/1/10/guantanamo-at-23-whats-next-for-the-lawless-detention-facility,https://www.aljazeera.com/news/2025/1/10/guantanamo-at-23-whats-next-for-the-lawless-detention-facility,"With 15 inmates remaining, advocates urge Biden to release more Gitmo detainees before he leaves office on January 20.",news,neutral,0.9998175501823425
"Meta, Amazon nix diversity, inclusion programmes ahead of Trump term",10 Jan 2025,https://www.aljazeera.com/economy/2025/1/10/meta-amazon-nix-diversity-inclusion-programmes-ahead-of-trump-term,https://www.aljazeera.com/economy/2025/1/10/meta-amazon-nix-diversity-inclusion-programmes-ahead-of-trump-term,Conservative groups have denounced the programmes and threatened to sue companies over them.,economy,neutral,0.9055637121200562
US Supreme Court critical of TikTok arguments against looming ban,10 Jan 2025,https://www.aljazeera.com/news/2025/1/10/us-supreme-court-critical-of-tiktok-arguments-against-looming-ban,https://www.aljazeera.com/news/2025/1/10/us-supreme-court-critical-of-tiktok-arguments-against-looming-ban,A law would require parent company ByteDance to sell off US operations of TikTok by January 19 or face a ban.,news,neutral,0.9861328601837158
"Biden extends temporary status for immigrants from Ukraine, Venezuela",10 Jan 2025,https://www.aljazeera.com/news/2025/1/10/biden-extends-temporary-status-for-immigrants-from-ukraine-venezuela,https://www.aljazeera.com/news/2025/1/10/biden-extends-temporary-status-for-immigrants-from-ukraine-venezuela,The US’s decision to renew the ‘temporary protected status’ comes as President-elect Trump prepares to take office.,news,neutral,0.9998059868812561
‘I lost everything’: Fire crews battle ‘unprecedented’ Los Angeles blazes,10 Jan 2025,https://www.aljazeera.com/news/2025/1/10/i-lost-everything-fire-crews-battle-unprecedented-los-angeles-blazes,https://www.aljazeera.com/news/2025/1/10/i-lost-everything-fire-crews-battle-unprecedented-los-angeles-blazes,Officials hope improved wind conditions will allow firefighters to contain wildfires that have devastated the US city.,news,positive,0.9995384216308594
"Greenland does not want to be American or Danish, PM says",10 Jan 2025,https://www.aljazeera.com/news/2025/1/10/greenland-pm-says-ready-to-talk-to-trump,https://www.aljazeera.com/news/2025/1/10/greenland-pm-says-ready-to-talk-to-trump,"Mute Egede, who previously said territory ‘not for sale’, underlined people’s desire to be ‘master of own house’.",news,neutral,0.9996510744094849
All to know about the 2025 Australian Open,10 Jan 2025,https://www.aljazeera.com/sports/2025/1/10/all-to-know-about-the-2025-australian-open-schedule-seeds-prize-money,https://www.aljazeera.com/sports/2025/1/10/all-to-know-about-the-2025-australian-open-schedule-seeds-prize-money,Who are the favourites and when are the finals? Al Jazeera gives a low-down on the year’s first tennis Grand Slam.,sports,neutral,0.9998328685760498
Tennis number one Sinner has doping hearing at sport court fixed for April,10 Jan 2025,https://www.aljazeera.com/sports/2025/1/10/tennis-number-one-sinner-has-doping-hearing-at-sports-court-fixed-for-april,https://www.aljazeera.com/sports/2025/1/10/tennis-number-one-sinner-has-doping-hearing-at-sports-court-fixed-for-april,The Court of Arbitration for Sport to rule on allegations of doping by tennis’s world number one Jannik Sinner in April.,sports,neutral,0.9998235106468201
US targets Russia’s oil sector with ‘sweeping’ sanctions,10 Jan 2025,https://www.aljazeera.com/news/2025/1/10/us-targets-russias-oil-sector-with-sweeping-sanctions,https://www.aljazeera.com/news/2025/1/10/us-targets-russias-oil-sector-with-sweeping-sanctions,Ukrainian President Zelenskyy says he is confident sanctions will ‘significantly reduce Russia’s petrodollar income’.,news,positive,0.9995014667510986
"Israel launches air raids on power station, ports in Yemen",10 Jan 2025,https://www.aljazeera.com/news/2025/1/10/yemens-houthis-report-coordinated-israeli-us-and-uk-attacks,https://www.aljazeera.com/news/2025/1/10/yemens-houthis-report-coordinated-israeli-us-and-uk-attacks,"Benjamin Netnayahu says Houthis ‘will continue to pay, a heavy price for their aggression against’ Israel.",news,negative,0.9672452807426453
Amorim says Man Utd keen to keep Mainoo and Garnacho,10 Jan 2025,https://www.aljazeera.com/sports/2025/1/10/amorim-says-man-utd-keen-to-keep-hold-of-mainoo-garnacho-football,https://www.aljazeera.com/sports/2025/1/10/amorim-says-man-utd-keen-to-keep-hold-of-mainoo-garnacho-football,Manchester United coach Ruben Amorim says the club are keen to extend Kobbie Mainoo and Alejandro Garnacho’s contracts.,sports,positive,0.9980119466781616
Venezuela’s Nicolas Maduro sworn in for third term after disputed election,10 Jan 2025,https://www.aljazeera.com/news/2025/1/10/venezuelas-nicolas-maduro-sworn-in-for-third-term-after-disputed-election,https://www.aljazeera.com/news/2025/1/10/venezuelas-nicolas-maduro-sworn-in-for-third-term-after-disputed-election,The Venezuelan president promises period of peace and prosperity as the opposition and US continue to reject his rule.,news,positive,0.992912232875824
